_id,글램핑내부시설,기타부대시설,기타정보,기타주변이용가능시설,문의처,바닥형태(단위:면),사이트간격,사이트크기,안전시설현황,예약방법,운영기간,운영일,주변이용가능시설,주소,주요시설,카라반내부시설,캠프이름,캠핑장비대여,캠핑장유형,캠핑장환경,홈페이지,화로대
100022,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경기 가평군 가평읍 호반로 1700,,,가평청춘글램핑&카라반,,일반야영장,,,개별
100023,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,전북 순창군 팔덕면 산동신흥길 6,,,단아한,,일반야영장,,,개별
100024,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 포항시 북구 청하면 해안로2308번길 72,,,월포번영회캠핑장,,일반야영장,/지자체,,개별
100026,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 고령군 덕곡면 덕운로 1043-64,,,다시캠핑장,,일반야영장,,,개별
100027,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 경주시 산내면 대현길 405,,,산내들캠프,,일반야영장,,,개별
100029,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경상북도 청도군 각북면 삼평리 1141-6,,,빗소리야영장,,일반야영장,,,개별
100030,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 울진군 후포면 삼율3길 48-1,,,후포해수욕장야영장,,일반야영장,/지자체,,개별
100031,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,031-293-9923,,,,,,"봄,여름,가을,겨울",평일+주말,,경기도 화성시 매송면 어천리 164,,,화성시매송오토캠핑장,,자동차야영장,,홈페이지바로가기새창으로,개별
100032,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,강원 고성군 토성면 미시령폭포길 64,,,캠핑느루,,일반야영장,,,개별
100033,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,010-2176-0743,테크 (28),,,,온라인실시간예약,"봄,여름,가을",평일+주말,낚시,강원 고성군 죽왕면 삼포해변길 94,일반야영장(28면),,자작도캠핑장,,일반야영장,해변/지자체,홈페이지바로가기새창으로,불가
100035,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,충북 보은군 속리산면 속리산로 995-35,,,오렌지캠프,,일반야영장,,,개별
100036,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,충남 공주시 우성면 무성산로 296,,,웰니스권역야영장,,일반야영장,,,개별
100037,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경기 포천시 신북면 포천로2337번길 38-29,,,캠프고일리,,일반야영장,,,개별
100038,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,대구 수성구 진밭길 420 (범물동),,,하늘아래야영장,,일반야영장,,,개별
100039,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,여름,평일+주말,,강원 고성군 현내면 금강산로 819-3,,,명파리해변야영장,,일반야영장,해변,,개별
100040,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,자갈 (6),,,"소화기 (15)
방화수 (1)
방화사 (1)
화재감지기 (7)",온라인실시간예약,"봄,여름,가을,겨울",평일+주말,"수상레저,낚시,강/물놀이",경북 경주시 현곡면 새안현로 507-19,일반야영장(6면) 글램핑시설(6면),,경주캠핑573(구경주캠핑리조트),,"일반야영장,글램핑","산,호수/민간",홈페이지바로가기새창으로,개별
100041,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,054-781-7877,,,,,,여름,평일+주말,,경상북도 울진군 근남면 수산리 76,,,염전해변캠핑장,,일반야영장,해변,,개별
100042,,,개인 트레일러 입장가능           반려동물 동반 소형견만 가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,055-943-4282,,,11 X 6 : 7개 7 X 7 : 3개 4 X 5 : 4개,"소화기 (12)
방화수 (1)
방화사 (1)",전화,"봄,여름,가을,겨울",평일+주말,"계곡물놀이,산책로",경남 거창군 북상면 덕유월성로 1170-19 월성자연캠핑야영장,,,월성자연캠핑야영장,,"일반야영장,자동차야영장","산,계곡/민간",,개별
100043,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,054-873-8678,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 청송군 안덕면 백석탄로 541-21,,,백석탄골부리캠핑장,,자동차야영장,,,개별
100044,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,043-651-1233,,,,,,"봄,여름,가을,겨울",평일+주말,,충북 제천시 백운면 구학산로 690,,,박달재초록꿈캠핑체험장,,일반야영장,,,개별
100045,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,010-4056-8312,,,,"소화기 (8)
방화사 (8)",전화,"봄,여름,가을,겨울",평일+주말,"계곡물놀이,산책로,낚시,강/물놀이",경기 가평군 가평읍 물안산길 42-143,일반야영장(17면),,읍내리75-1캠핑장,,일반야영장,"숲,강/민간",,불가
100046,,,반려동물 동반 가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,전북 부안군 진서면 곰소항길 22-25,,,바다야영장,,일반야영장,해변,홈페이지바로가기새창으로,개별
100047,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 문경시 가은읍 은성로 796-13,,,성요셉치유마을야영장,,일반야영장,,,개별
100048,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,063-583-6951,,,,,,"봄,여름,가을,겨울",평일+주말,,전북 부안군 변산면 변산로 2100,,,변산해수욕장야영장,,일반야영장,,,개별
100049,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,소화기 (7),전화,"봄,여름,가을,겨울",평일+주말,,경북 문경시 동로면 금천로 2117,자동차야영장사이트(10면),,천주봉캠핑장,,자동차야영장,계곡/민간,홈페이지바로가기새창으로,개별
100050,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,강원도 양양군 손양면 송전리 1-35,,,송전해수욕장야영장,,일반야영장,해변/지자체,,개별
100051,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,강원 양양군 현북면 동해대로 1108,,,잔교리해수욕장야영장,,일반야영장,해변/지자체,,개별
100053,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경남 창녕군 길곡면 내외동길 11,,,FLOW11야영장,,일반야영장,,,개별
100054,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경남 산청군 시천면 세석길 67,,,우니메이카산청점,,자동차야영장,,,개별
100055,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,강원 인제군 북면 고원통로 107,,,백담한계캠핑장,,일반야영장,,,개별
100056,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경기 포천시 화현면 화동로432번길 92-131,,,운악산글램핑,,일반야영장,,,개별
100057,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,031-292-4365,,,,,,"봄,여름,가을,겨울",평일+주말,,경기 수원시 권선구 칠보로 2 (금곡동),,,수원솔내음캠핑장,,일반야영장,,홈페이지바로가기새창으로,개별
100058,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,충북 제천시 덕산면 월악산로 450-5,,,월악파머스캠핑장,,일반야영장,,홈페이지바로가기새창으로,개별
100059,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,제주특별자치도 제주시 한림읍 금능리 2027,,,금능해수욕장야영장,,일반야영장,해변/지자체,,개별
100060,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경기 남양주시 경춘로611번길 11-44 (일패동),,,노마드캠프,,일반야영장,,,개별
100061,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,충남 천안시 동남구 광덕면 서리실길 147,,,서리실힐링가족캠핑장,,일반야영장,,홈페이지바로가기새창으로,개별
100062,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,전북 무주군 설천면 구천동로 966-12,,,하늘땅카라반,,일반야영장,,홈페이지바로가기새창으로,개별
100063,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경북 영덕군 남정면 동해대로 3592,,,장사해수욕장야영장,,일반야영장,해변/지자체,,개별
100064,,,반려동물 동반 불가능           (※ 실제 결과는 현장사정 및 계절에 따라 달라질 수 있으니 캠핑장 사업주에 직접 확인 후 이용바랍니다.),,,,,,,,"봄,여름,가을,겨울",평일+주말,,경상남도 남해군 이동면 신전리 1006-12,,,노랑카라반,,일반야영장,"해변,섬",홈페이지바로가기새창으로,개별
