_id,리뷰수,사업체,이미지,전화번호,조회수,지역이름,추천수,캠핑장설명,캠핑장이름,캠핑장정보
2234,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7124/thumb/thumb_720_9444h0aIuDwq9d8DNF8som8P.jpg"" height=""180"" width=""280"">",None,14349,전북 부안군 진서면 원암길 49-6 314-3 ,1,"캠핑장정보 더보기 내소힐링캠프는 과수원을 리모델링하여 만든 캠핑장이다. 3,000평 부지에 일반야영장 38면과 개인카라반 사이트 20면...",[전라북도 부안군] 내소힐링캠프 ,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
운동시설
마트.편의점

"
2235,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7152/thumb/thumb_720_4491O0mI1vgRjkl0MnrnszrB.jpg"" height=""180"" width=""280"">",063-584-1700,12878,전북 부안군 변산면 격포로 453-10 ,0,"캠핑장정보 더보기 변산리조트 카라반은 펜션과 카라반, 캠핑장이 함께 있는 대규모 리조트로 10,000평의 넓은 면적에 크고 작은 룸을 ...",[전라북도 부안군] 변산리조트 ,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
놀이터
산책로
운동장
운동시설
마트.편의점

"
2236,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1070/thumb/thumb_720_97073ImA03DzB2wY3ZoLP6DN.jpg"" height=""180"" width=""280"">",063-543-4035,24413,전북 김제시 금산면 모악로 167-16 ,1,캠핑장정보 더보기 모꼬지캠핑장은 김제 금평저수지 바로 아래에 위치한 캠핑장으로 2017년 새롭게 개장했다. ‘모꼬지’라는 뜻은 ‘여러 ...,[전라북도 김제시] 모꼬지캠핑장,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
운동시설

"
2237,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7156/thumb/thumb_720_0534vjdXbtXxeTqWtEA3rRdG.jpg"" height=""180"" width=""280"">",010-2613-0872,10722,전라북도 고창군 상하면 용정리  1162-2 ,0,"캠핑장정보 더보기 ‘별헤는밤’은 고창 해변승마클럽 내 위치한 캠핑장 겸 민박이다. 4,000평 넓은 면적에 자리한 여러  사이트들은 잔...",[전라북도 고창군] 별헤는 밤 ,None
2238,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/937/thumb/thumb_720_91812abFYm1PxoTZVho4sPDH.jpg"" height=""180"" width=""280"">",061-533-9822,13940,전라남도 해남군 송지면 땅끝해안로 1730  땅끝황토나라테마촌 ,1,캠핑장정보 더보기 땅끝황토나라테마촌 캠핑장은 해남 송지면에 있는 땅끝황토나라테마촌 내에 위치하고 있다. 땅끝황토나라테마촌은 황토를 테마...,[전라남도 해남군] 땅끝황토나라테마촌 ,"

전기
온수
물놀이장
놀이터
산책로
운동시설
마트.편의점

"
2239,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1647/thumb/thumb_720_6084PbMSVvpQGwOxis9LuOwr.jpg"" height=""180"" width=""280"">",061-322-0922,13186,전라남도 함평군 함평읍 주포로 403-6 ,0,"캠핑장정보 더보기 석양마을 주포 캠핑장은 탁 트인 함평만을 바라볼 수 있는 곳에 위치한 캠핑장으로 펜션을 함께 운영하고 있다. 5,70...",[전라남도 함평군] 석양마을 주포,"

전기
장작판매
온수
물놀이장
놀이터
운동장
운동시설
마트.편의점

"
2240,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/3434/thumb/thumb_720_2827ADGmVeOgfzhOobsZ8gPD.jpg"" height=""180"" width=""280"">",061-324-6251,20596,전라남도 함평군 함평읍 함장로 730 ,1,캠핑장정보 더보기 함평 나비마을 서울캠핑장은 서울시에서 (구)성남초교인 지방폐교를 새롭게 활성화 한 곳으로 함평군 함평읍 함장로에 위치...,[전라남도 함평군] 함평나비마을 서울캠핑장,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
놀이터
산책로
운동장
운동시설
마트.편의점

"
2241,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/2879/thumb/thumb_720_6179XFOJXJWNQsTyFVuINnEW.jpg"" height=""180"" width=""280"">",061-555-1505,10408,전라남도 완도군 군외면 대문리  691-2 ,2,"캠핑장정보 더보기 첫마을 관광타운은 완도군 군외면 대문리에 위치한 캠핑장이다. 600평 면적에 일반야영장 10면, 카라반 8대로 이루어...",[전라남도 완도군] 첫마을 관광타운,"

전기
장작판매
온수
물놀이장
놀이터
마트.편의점

"
2242,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7247/thumb/thumb_720_6515qQvYcSceiMaAOVX59ItN.jpg"" height=""180"" width=""280"">",None,12174,충남 태안군 남면 청포대길 32-8 청포대숲속야영장,1,캠핑장정보 더보기 ,[충청남도 태안군] 청포대숲속야영장,None
2243,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/img/2018/layout/noimg.jpg"" height=""180"" width=""280"">",010-5420-5105,10081,충청남도 태안군 소원면 의항리  157 ,0,캠핑장정보 더보기 ,[충청남도 태안군] 구름포오토캠핑장 ,"

온수
운동시설

"
2244,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7120/thumb/thumb_720_2007EV2UPSbSJPqoV5CqVGbe.jpg"" height=""180"" width=""280"">",061-351-3592,12701,전남 영광군 묘량면 밀재로7길 140 궁지골 농원 ,1,"캠핑장정보 더보기 궁지골 농원은 영광군 덕송로에 있는 캠핑장으로 3,000평 면적에 사이트는 데크와 자갈 두 가지다. 이곳으로 들어올 ...",[전라남도 영광군] 궁지골 농원 ,"

전기
온수
물놀이장
놀이터
산책로
운동장

"
2245,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7173/thumb/thumb_720_5174yJBQVEkVuubhSESZgAx8.jpg"" height=""180"" width=""280"">",061-271-8633,10597,전남 신안군 압해읍 복룡로 669-12 147 ,0,캠핑장정보 더보기 아름다운글램핑장은 신안 압해읍 복룡리에 있는 글램핑장이다. 캠핑유형은 글램핑 시설만 운영되고 펜션과 겸업하고 있다. ...,[전라남도 신안군] 아름다운글램핑장 ,"

와이파이
장작판매
온수
놀이터
운동장

"
2246,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7146/thumb/thumb_720_3159A7JLJhc11C2Jc3ZqFyOE.jpg"" height=""180"" width=""280"">",061-262-8872,22924,전남 신안군 암태면 진작지길 139-63 413-2 ,1,캠핑장정보 더보기 몽돌바다 캠핑장은 신안군 암태면 신석리에 위치한 몽돌해변과 인접한 곳으로 고운 모래사장의 500미터 전용해변을 보유한...,[전라남도 신안군] 몽돌바다캠핑장 ,"

전기
와이파이
장작판매
온수
산책로
운동장
운동시설

"
2247,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1849/thumb/thumb_720_8755kZH5Ov2UnvpPwAoIl23j.jpg"" height=""180"" width=""280"">",061-749-8948,14910,전라남도 순천시 서면 청소년수련원길 170  순천국민여가캠핑장 ,1,"캠핑장정보 더보기 순천국민여가캠핑장은 순천자연휴양림 단지 내에 위치한 캠핑장으로 잔디, 데크, 마사토면의 야영장과 텐트가 없어도 캠핑할...",[전라남도 순천시] 순천국민여가캠핑장,"

전기
온수
놀이터

"
2248,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1846/thumb/thumb_720_32946ck4iQ3YpWSfoJ52KAwj.jpg"" height=""180"" width=""280"">",061-740-8151,13929,전라남도 순천시 별량면 오실길 333-1 ,1,캠핑장정보 더보기 순천 승주CC 글램핑장은 승주CC 골프장 내에 위치한 곳으로 울창한 편백나무 숲속에 자리 잡아 자연 그대로를 느낄 수...,[전라남도 순천시] 순천 승주CC 글램핑,"

전기
와이파이
운동시설

"
2249,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7196/thumb/thumb_720_2330v5oWXCAu92QoVYQQmUwX.jpg"" height=""180"" width=""280"">",061-853-4488,18755,전남 보성군 회천면 충의로 52 527-1 ,2,캠핑장정보 더보기 율포오토캠핑리조트는 보성군 회천면 동율리에 있는 곳으로 한여름 피서지로 적절한 대규모 오토캠핑장이다. 바다에서 1분 ...,[전라남도 보성군] 율포오토캠핑장,"

전기
와이파이
장작판매
온수
트렘폴린
산책로
운동장
운동시설
마트.편의점

"
2250,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7207/thumb/thumb_720_2033sIlu0glLOoGvF7I6KWnd.jpg"" height=""180"" width=""280"">",061-852-4434,12777,전남 보성군 웅치면 대산길 330 산113-1 ,1,캠핑장정보 더보기 해발 807m의 제암산에 위치한 제암산자연휴양림야영장은 보성군청 산림산업과가 관리하는 지자체직영 캠핑장이다. 160h...,[전라남도 보성군] 제암산자연휴양림 야영장,"

물놀이장
놀이터
산책로
운동장
운동시설
마트.편의점

"
2251,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1370/thumb/thumb_720_5294EhBwCoM1ehkD2fKE8jM3.jpg"" height=""180"" width=""280"">",None,14464,전라남도 보성군 득량면 공룡로 751 드림캠핑장,1,"캠핑장정보 더보기 보성 득량면 공룡로에 위치한 보성드림캠핑장은 야영장, 카라반, 펜션과 민박을 동시에 갖춘 복합형 캠핑장이다. 뒤로는 ...",[전라남도 보성군] 보성드림캠핑장 ,"

전기
와이파이
장작판매
온수
운동장
운동시설

"
2252,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7228/thumb/thumb_720_0592dMS9PXveXnBuMIYs7pec.jpg"" height=""180"" width=""280"">",061-857-1544,14085,전남 보성군 벌교읍 옥전1길 480 1130 ,1,"캠핑장정보 더보기 하느제캠핑장은 보성군 벌교읍 옥전리에 위치한 캠핑장이다. 존제산 산속 계곡 옆에 위치하며 4,000평의 부지를 가지고...",[전라남도 보성군] 하느제캠핑장,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
운동시설

"
2253,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7210/thumb/thumb_720_2063BmsTcacfIpejGjHLxZLk.jpg"" height=""180"" width=""280"">",061-383-9210,16280,전남 담양군 용면 가마골로 221-4 221-4 ,0,캠핑장정보 더보기 담양군 용면 가마골로에 위치한 추월산골드캠핑장은 오토캠핑장과 펜션을 함께 운영하고 있는 곳으로 일반야영장 20면과 카...,[전라남도 담양군] 추월산골드캠핑장 ,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
운동시설
마트.편의점

"
2254,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/3498/thumb/thumb_720_0989DHbCDoNTsVrKUTqKcdQN.jpg"" height=""180"" width=""280"">",010-2665-0011,10075,전남 담양군 용면 월계길 50 헤오름팬션 ,1,캠핑장정보 더보기 담양호를 휘감아 굽이굽이 들어오면 호남 5대 명산의 하나로 손꼽히는 추월산 자락아래 위치한 해오름펜션을 만날 수 있다...,[전라남도 담양군] 해오름펜션야영장,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
산책로
운동장
운동시설

"
2255,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/6753/thumb/thumb_720_2696oFue5rM0TOPIbmPrbsHG.jpg"" height=""180"" width=""280"">",None,23531,전라남도 나주시 경현동 96-1 ,1,캠핑장정보 더보기 나주 글램핑 어스는 한수제를 마주한 캠핑장이다. 금성산 산자락을 따라 아름답게 펼쳐진 이곳은 호숫가의 아늑한 자리에 ...,[전라남도 나주시] 나주 글램핑 어스,None
2256,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/3329/thumb/thumb_720_29779hridoagMCe5LJg9ORwb.jpg"" height=""180"" width=""280"">",061-783-5222,22024,전라남도 구례군 토지면 원기양지길 26  피아골오토캠핑장 ,1,"캠핑장정보 더보기 천혜의 산 지리산 청정계곡에 위치한 피아골오토캠핑장은 전체 면적 16,424㎡의 넓은 부지에 자연을 벗 삼아 일상 속...",[전라남도 구례군] 피아골오토캠핑장,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
산책로
운동장
운동시설

"
2257,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/2809/thumb/thumb_720_6203FwUdn5Bv3KU2wownbyJl.jpg"" height=""180"" width=""280"">",061-781-5400,16009,전라남도 구례군 문척면 중산리  276 ,1,캠핑장정보 더보기 지리산 반내골 오토 캠핑장은 구례 문척면 중산리 계곡 상류에 위치하여 산과 시냇물이 어우러진 물 좋고 공기 좋은 자연...,[전라남도 구례군] 지리산반내골오토캠핑장,"

전기
와이파이
장작판매
온수
물놀이장
운동시설

"
2258,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/860/thumb/thumb_720_2152i6qSAzmLzqqMypI7TZuh.jpg"" height=""180"" width=""280"">",070-7778-4669,11765,전라남도 구례군 산동면 위안리  760 ,0,"캠핑장정보 더보기 지리산 자락에 위치한 돌풀마루는 이름처럼, 둘러싸인 돌담이 매력적인 곳으로, 캠핑과 글램핑, 펜션을 모두 즐길 수 있...",[전라남도 구례군] 돌풀마루 ,"

전기
온수
운동시설

"
2259,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/2882/thumb/thumb_720_5674rqtQUdif9DmNsPpxQccV.jpg"" height=""180"" width=""280"">",061-884-7000,12916,전라남도 곡성군 곡성읍 신기리 산159-1 ,1,"캠핑장정보 더보기 청계동 솔바람 야영장은 2017년 5월 1일 개장한 곳으로 곡성군 곡성읍 청계동로에 위치해있다. 관리실, 취사장과 데...",[전라남도 곡성군] 청계동 솔바람야영장,"

전기
온수
놀이터
운동시설
마트.편의점

"
2260,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/2622/thumb/thumb_720_9555g4qeQ7WHvPAJt94YKgOD.jpg"" height=""180"" width=""280"">",061-363-7227,12365,전라남도 곡성군 옥과면 주산리  591 ,1,"캠핑장정보 더보기 자연애품 캠핑장은 가족과 연인이 식사와 캠핑, 야경을 한곳에서 즐길 수 있는 힐링의 공간이다. 이곳은 주변이 산으로 ...",[전라남도 곡성군] 자연애 품 캠핑장,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
산책로
운동시설

"
2261,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/2937/thumb/thumb_720_0698CXv1ARdFA4BTewACvodp.jpg"" height=""180"" width=""280"">",061-434-9939,13735,전남 강진군 대구면 청자촌길 42-5 청자촌 오토캠핑장 ,1,캠핑장정보 더보기 강진 청자촌 오토캠핑장은 청자도예촌내에 자리한 곳으로 전라남도에서 손꼽히는 규모를 자랑하는 캠핑장이다. 이곳은 총 5...,[전라남도 강진군] 청자촌 오토캠핑장 ,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
운동장
운동시설

"
2262,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/85/thumb/thumb_720_1860sH2D6nhVvgNzx2FbbwMC.jpg"" height=""180"" width=""280"">",061-434-6633,12280,전남 강진군 대구면 저두바닷길 3 ,1,"캠핑장정보 더보기 가우도카라반펜션은 이름처럼 가우도 섬을 볼 수 있는 강진군 저두바닷길에 자리 잡고 있으며, 강진의 아름다운 바다와 맑...",[전라남도 강진군] 가우도카라반펜션,"

전기
와이파이
온수
물놀이장
놀이터
운동시설

"
2263,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/2220/thumb/thumb_720_0644VTgIPdfNMsVhYMBaaGyH.jpg"" height=""180"" width=""280"">",061-333-9638,16987,광주광역시  남구 승촌동 577  ,1,"캠핑장정보 더보기 영산강 승촌보캠핑장은 시내에서의 접근성이 매우 좋고, 유적공원부터 문화장터, 문화관, 자전거 길, 선착장, 축구장, ...",[광주시 남구] 영산강 승촌보캠핑장,"

전기
온수
놀이터
산책로

"
2264,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7318/thumb/thumb_720_14331JWzGfur5Ne1wsuBO67C.jpg"" height=""180"" width=""280"">",052-239-4700,13027,울산 울주군 서생면 해맞이로 1560 ,2,캠핑장정보 더보기 ,[울산시 울주군] 울주해양레포츠센터 야영장,None
2265,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1711/thumb/thumb_720_6340LJMzXWWghPxvdoOcny0p.jpg"" height=""180"" width=""280"">",None,15656,경상남도 합천군 가야면 매화산로 670  소리길 오토캠핑장 ,3,"캠핑장정보 더보기 소리길오토캠핑장은 단풍이 아름답기로 유명한 합천 소리길 초입에 위치하고 있으며, 아담하고 아기자기한 캠핑장이다. 소리...",[경상남도 합천군] 소리길 오토캠핑장 ,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
운동장
운동시설
마트.편의점

"
